bridge,seed,k,epsilon,lambda,method,precision,recall,macro_edge_f1,micro_edge_f1,n_pred_edges,n_templates,tp_total,fp_total,fn_total,solver_iterations,solver_converged,solver_final_residual,mass_retained_fraction,cost_matrix_sha256,plan_sha256,solver_run_id,support_violations
Poly,204,10,0.05,0.5,RAW_UOT_PLAN_D4,0.1645299145299145,1.0,0.28243021346469616,0.28125,1760,48,288,1472,0,131,True,8.697524137336503e-12,0.7217833504257675,e9feb8c11e856b38f105c239c6e49e9317de059b99dbe34f4b5c55eac3fdfdd3,4e5540bd1241281c0a6316a53e1db7b08640000d2c128a1da74fa67e8e970387,unit__Poly__s204__e9feb8c11e85,0
Poly,204,10,0.05,0.5,SUPPORT_PLUS_K_D4,0.14706994394494394,1.0,0.25561682292494303,0.24956672443674177,2020,48,288,1732,0,131,True,8.697524137336503e-12,0.7217833504257675,e9feb8c11e856b38f105c239c6e49e9317de059b99dbe34f4b5c55eac3fdfdd3,4e5540bd1241281c0a6316a53e1db7b08640000d2c128a1da74fa67e8e970387,unit__Poly__s204__e9feb8c11e85,0
Poly,204,15,0.05,0.5,AMOUNT_FREE_COST_D4,0.12315917107583774,1.0,0.21696548501767213,0.19692307692307692,2637,48,288,2349,0,131,True,8.697524137336503e-12,0.7217833504257675,e9feb8c11e856b38f105c239c6e49e9317de059b99dbe34f4b5c55eac3fdfdd3,4e5540bd1241281c0a6316a53e1db7b08640000d2c128a1da74fa67e8e970387,unit__Poly__s204__e9feb8c11e85,0
Poly,204,15,0.05,0.5,CONDITIONAL_UOT_D4,0.1556657848324515,1.0,0.2682018365817091,0.25396825396825395,1980,48,288,1692,0,131,True,8.697524137336503e-12,0.7217833504257675,e9feb8c11e856b38f105c239c6e49e9317de059b99dbe34f4b5c55eac3fdfdd3,4e5540bd1241281c0a6316a53e1db7b08640000d2c128a1da74fa67e8e970387,unit__Poly__s204__e9feb8c11e85,0
Poly,204,15,0.05,0.5,RAW_UOT_PLAN_D4,0.16078035336756266,1.0,0.2764291073241159,0.2696629213483146,1848,48,288,1560,0,131,True,8.697524137336503e-12,0.7217833504257675,e9feb8c11e856b38f105c239c6e49e9317de059b99dbe34f4b5c55eac3fdfdd3,4e5540bd1241281c0a6316a53e1db7b08640000d2c128a1da74fa67e8e970387,unit__Poly__s204__e9feb8c11e85,0
Poly,204,15,0.05,0.5,SUPPORT_PLUS_K_D4,0.12718616956819767,1.0,0.223255055443092,0.2013986013986014,2572,48,288,2284,0,131,True,8.697524137336503e-12,0.7217833504257675,e9feb8c11e856b38f105c239c6e49e9317de059b99dbe34f4b5c55eac3fdfdd3,4e5540bd1241281c0a6316a53e1db7b08640000d2c128a1da74fa67e8e970387,unit__Poly__s204__e9feb8c11e85,0
Poly,205,2,0.05,0.5,AMOUNT_FREE_COST_D4,0.5,0.3333333333333333,0.39999999999999997,0.4,192,48,96,96,192,131,True,8.836240353061988e-12,0.7151761948192318,532893fa98e33e0cbb5c7ce3dfbc67ff83b544bf6759f5ec2c11bf4d7e721bec,7014e3d1fcc44e37626229b77f734def72d75220f147da1e4d2ac7461b690efa,unit__Poly__s205__532893fa98e3,0
Poly,205,2,0.05,0.5,CONDITIONAL_UOT_D4,0.4427083333333333,0.29513888888888884,0.3541666666666667,0.3541666666666667,192,48,85,107,203,131,True,8.836240353061988e-12,0.7151761948192318,532893fa98e33e0cbb5c7ce3dfbc67ff83b544bf6759f5ec2c11bf4d7e721bec,7014e3d1fcc44e37626229b77f734def72d75220f147da1e4d2ac7461b690efa,unit__Poly__s205__532893fa98e3,0
Poly,205,2,0.05,0.5,RAW_UOT_PLAN_D4,0.0,0.0,0.0,0.0,192,48,0,192,288,131,True,8.836240353061988e-12,0.7151761948192318,532893fa98e33e0cbb5c7ce3dfbc67ff83b544bf6759f5ec2c11bf4d7e721bec,7014e3d1fcc44e37626229b77f734def72d75220f147da1e4d2ac7461b690efa,unit__Poly__s205__532893fa98e3,0
Poly,205,2,0.05,0.5,SUPPORT_PLUS_K_D4,0.5,0.3333333333333333,0.39999999999999997,0.4,192,48,96,96,192,131,True,8.836240353061988e-12,0.7151761948192318,532893fa98e33e0cbb5c7ce3dfbc67ff83b544bf6759f5ec2c11bf4d7e721bec,7014e3d1fcc44e37626229b77f734def72d75220f147da1e4d2ac7461b690efa,unit__Poly__s205__532893fa98e3,0
Poly,205,3,0.05,0.5,AMOUNT_FREE_COST_D4,0.4444444444444445,0.6666666666666666,0.5333333333333333,0.5333333333333333,432,48,192,240,96,131,True,8.836240353061988e-12,0.7151761948192318,532893fa98e33e0cbb5c7ce3dfbc67ff83b544bf6759f5ec2c11bf4d7e721bec,7014e3d1fcc44e37626229b77f734def72d75220f147da1e4d2ac7461b690efa,unit__Poly__s205__532893fa98e3,0
Poly,205,3,0.05,0.5,CONDITIONAL_UOT_D4,0.39814814814814814,0.5972222222222222,0.4777777777777777,0.4777777777777778,432,48,172,260,116,131,True,8.836240353061988e-12,0.7151761948192318,532893fa98e33e0cbb5c7ce3dfbc67ff83b544bf6759f5ec2c11bf4d7e721bec,7014e3d1fcc44e37626229b77f734def72d75220f147da1e4d2ac7461b690efa,unit__Poly__s205__532893fa98e3,0
Poly,205,3,0.05,0.5,RAW_UOT_PLAN_D4,0.11111111111111112,0.16666666666666666,0.13333333333333333,0.13333333333333333,432,48,48,384,240,131,True,8.836240353061988e-12,0.7151761948192318,532893fa98e33e0cbb5c7ce3dfbc67ff83b544bf6759f5ec2c11bf4d7e721bec,7014e3d1fcc44e37626229b77f734def72d75220f147da1e4d2ac7461b690efa,unit__Poly__s205__532893fa98e3,0
Poly,205,3,0.05,0.5,SUPPORT_PLUS_K_D4,0.4444444444444445,0.6666666666666666,0.5333333333333333,0.5333333333333333,432,48,192,240,96,131,True,8.836240353061988e-12,0.7151761948192318,532893fa98e33e0cbb5c7ce3dfbc67ff83b544bf6759f5ec2c11bf4d7e721bec,7014e3d1fcc44e37626229b77f734def72d75220f147da1e4d2ac7461b690efa,unit__Poly__s205__532893fa98e3,0
Poly,205,5,0.05,0.5,AMOUNT_FREE_COST_D4,0.19999999999999998,0.8333333333333334,0.3225806451612903,0.3225806451612903,1200,48,240,960,48,131,True,8.836240353061988e-12,0.7151761948192318,532893fa98e33e0cbb5c7ce3dfbc67ff83b544bf6759f5ec2c11bf4d7e721bec,7014e3d1fcc44e37626229b77f734def72d75220f147da1e4d2ac7461b690efa,unit__Poly__s205__532893fa98e3,0
Poly,205,5,0.05,0.5,CONDITIONAL_UOT_D4,0.1958333333333333,0.8159722222222223,0.31586021505376344,0.31586021505376344,1200,48,235,965,53,131,True,8.836240353061988e-12,0.7151761948192318,532893fa98e33e0cbb5c7ce3dfbc67ff83b544bf6759f5ec2c11bf4d7e721bec,7014e3d1fcc44e37626229b77f734def72d75220f147da1e4d2ac7461b690efa,unit__Poly__s205__532893fa98e3,0
Poly,205,5,0.05,0.5,RAW_UOT_PLAN_D4,0.16,0.6666666666666666,0.25806451612903225,0.25806451612903225,1200,48,192,1008,96,131,True,8.836240353061988e-12,0.7151761948192318,532893fa98e33e0cbb5c7ce3dfbc67ff83b544bf6759f5ec2c11bf4d7e721bec,7014e3d1fcc44e37626229b77f734def72d75220f147da1e4d2ac7461b690efa,unit__Poly__s205__532893fa98e3,0
Poly,205,5,0.05,0.5,SUPPORT_PLUS_K_D4,0.19999999999999998,0.8333333333333334,0.3225806451612903,0.3225806451612903,1200,48,240,960,48,131,True,8.836240353061988e-12,0.7151761948192318,532893fa98e33e0cbb5c7ce3dfbc67ff83b544bf6759f5ec2c11bf4d7e721bec,7014e3d1fcc44e37626229b77f734def72d75220f147da1e4d2ac7461b690efa,unit__Poly__s205__532893fa98e3,0
Poly,205,7,0.05,0.5,AMOUNT_FREE_COST_D4,0.16554054054054054,1.0,0.2840531561461794,0.28402366863905326,1740,48,288,1452,0,131,True,8.836240353061988e-12,0.7151761948192318,532893fa98e33e0cbb5c7ce3dfbc67ff83b544bf6759f5ec2c11bf4d7e721bec,7014e3d1fcc44e37626229b77f734def72d75220f147da1e4d2ac7461b690efa,unit__Poly__s205__532893fa98e3,0
Poly,205,7,0.05,0.5,CONDITIONAL_UOT_D4,0.16619744744744744,1.0,0.2850221483942414,0.285007422068283,1733,48,288,1445,0,131,True,8.836240353061988e-12,0.7151761948192318,532893fa98e33e0cbb5c7ce3dfbc67ff83b544bf6759f5ec2c11bf4d7e721bec,7014e3d1fcc44e37626229b77f734def72d75220f147da1e4d2ac7461b690efa,unit__Poly__s205__532893fa98e3,0
Poly,205,7,0.05,0.5,RAW_UOT_PLAN_D4,0.16647897897897898,1.0,0.28543743078626793,0.28543111992071357,1730,48,288,1442,0,131,True,8.836240353061988e-12,0.7151761948192318,532893fa98e33e0cbb5c7ce3dfbc67ff83b544bf6759f5ec2c11bf4d7e721bec,7014e3d1fcc44e37626229b77f734def72d75220f147da1e4d2ac7461b690efa,unit__Poly__s205__532893fa98e3,0
Poly,205,7,0.05,0.5,SUPPORT_PLUS_K_D4,0.16563438438438435,1.0,0.2841915836101882,0.284163788850518,1739,48,288,1451,0,131,True,8.836240353061988e-12,0.7151761948192318,532893fa98e33e0cbb5c7ce3dfbc67ff83b544bf6759f5ec2c11bf4d7e721bec,7014e3d1fcc44e37626229b77f734def72d75220f147da1e4d2ac7461b690efa,unit__Poly__s205__532893fa98e3,0
Poly,205,10,0.05,0.5,AMOUNT_FREE_COST_D4,0.15384615384615383,1.0,0.2660098522167487,0.2608695652173913,1920,48,288,1632,0,131,True,8.836240353061988e-12,0.7151761948192318,532893fa98e33e0cbb5c7ce3dfbc67ff83b544bf6759f5ec2c11bf4d7e721bec,7014e3d1fcc44e37626229b77f734def72d75220f147da1e4d2ac7461b690efa,unit__Poly__s205__532893fa98e3,0
Poly,205,10,0.05,0.5,CONDITIONAL_UOT_D4,0.1613247863247863,1.0,0.2775041050903119,0.2748091603053435,1808,48,288,1520,0,131,True,8.836240353061988e-12,0.7151761948192318,532893fa98e33e0cbb5c7ce3dfbc67ff83b544bf6759f5ec2c11bf4d7e721bec,7014e3d1fcc44e37626229b77f734def72d75220f147da1e4d2ac7461b690efa,unit__Poly__s205__532893fa98e3,0
Poly,205,10,0.05,0.5,RAW_UOT_PLAN_D4,0.1645299145299145,1.0,0.28243021346469616,0.28125,1760,48,288,1472,0,131,True,8.836240353061988e-12,0.7151761948192318,532893fa98e33e0cbb5c7ce3dfbc67ff83b544bf6759f5ec2c11bf4d7e721bec,7014e3d1fcc44e37626229b77f734def72d75220f147da1e4d2ac7461b690efa,unit__Poly__s205__532893fa98e3,0
Poly,205,10,0.05,0.5,SUPPORT_PLUS_K_D4,0.1545711233211233,1.0,0.26709571481540334,0.26181818181818184,1912,48,288,1624,0,131,True,8.836240353061988e-12,0.7151761948192318,532893fa98e33e0cbb5c7ce3dfbc67ff83b544bf6759f5ec2c11bf4d7e721bec,7014e3d1fcc44e37626229b77f734def72d75220f147da1e4d2ac7461b690efa,unit__Poly__s205__532893fa98e3,0
Poly,205,15,0.05,0.5,AMOUNT_FREE_COST_D4,0.13386794532627863,1.0,0.23381196491686285,0.2119205298013245,2430,48,288,2142,0,131,True,8.836240353061988e-12,0.7151761948192318,532893fa98e33e0cbb5c7ce3dfbc67ff83b544bf6759f5ec2c11bf4d7e721bec,7014e3d1fcc44e37626229b77f734def72d75220f147da1e4d2ac7461b690efa,unit__Poly__s205__532893fa98e3,0
Poly,205,15,0.05,0.5,CONDITIONAL_UOT_D4,0.15402888007054671,1.0,0.265619274216538,0.2503259452411995,2013,48,288,1725,0,131,True,8.836240353061988e-12,0.7151761948192318,532893fa98e33e0cbb5c7ce3dfbc67ff83b544bf6759f5ec2c11bf4d7e721bec,7014e3d1fcc44e37626229b77f734def72d75220f147da1e4d2ac7461b690efa,unit__Poly__s205__532893fa98e3,0
Poly,205,15,0.05,0.5,RAW_UOT_PLAN_D4,0.15937715665976535,1.0,0.27421942640692637,0.2659279778393352,1878,48,288,1590,0,131,True,8.836240353061988e-12,0.7151761948192318,532893fa98e33e0cbb5c7ce3dfbc67ff83b544bf6759f5ec2c11bf4d7e721bec,7014e3d1fcc44e37626229b77f734def72d75220f147da1e4d2ac7461b690efa,unit__Poly__s205__532893fa98e3,0
Poly,205,15,0.05,0.5,SUPPORT_PLUS_K_D4,0.1360427654105558,1.0,0.23736332763394605,0.2172764994341758,2363,48,288,2075,0,131,True,8.836240353061988e-12,0.7151761948192318,532893fa98e33e0cbb5c7ce3dfbc67ff83b544bf6759f5ec2c11bf4d7e721bec,7014e3d1fcc44e37626229b77f734def72d75220f147da1e4d2ac7461b690efa,unit__Poly__s205__532893fa98e3,0
