bridge,seed,k,epsilon,lambda,method,sinkhorn_iterations,sinkhorn_converged,sinkhorn_final_residual,sinkhorn_hit_max_iter,marginal_violation_row_l1,marginal_violation_col_l1,transport_mass_total,mass_retained_fraction,objective_cost,runtime_sec,run_id
Multi,205,5.0,0.2,0.5,RAW_UOT_PLAN_D4,38,True,5.5768776159586855e-12,False,0.3887817715232511,0.3887817715232512,0.6112182284767489,0.6112182284767489,0.3295770772751802,0.06321969999407884,2026-09-17T03:14:58Z__pid29540
Poly,201,5.0,0.01,0.5,CONDITIONAL_UOT_D4,631,True,9.717669385152808e-12,False,0.2294972598783029,0.22949725987830294,0.7705027401216972,0.7705027401216972,0.17911580444922096,0.283797100004449,2026-09-17T03:15:00Z__pid29540
Poly,201,5.0,0.01,0.5,RAW_UOT_PLAN_D4,631,True,9.717669385152808e-12,False,0.2294972598783029,0.22949725987830294,0.7705027401216972,0.7705027401216972,0.17911580444922096,0.283797100004449,2026-09-17T03:15:00Z__pid29540
Poly,201,5.0,0.02,0.5,CONDITIONAL_UOT_D4,322,True,9.695340253833098e-12,False,0.25046193566513786,0.2504619356651378,0.7495380643348623,0.7495380643348623,0.17423996450497053,0.1842294000016409,2026-09-17T03:15:00Z__pid29540
Poly,201,5.0,0.02,0.5,RAW_UOT_PLAN_D4,322,True,9.695340253833098e-12,False,0.25046193566513786,0.2504619356651378,0.7495380643348623,0.7495380643348623,0.17423996450497053,0.1842294000016409,2026-09-17T03:15:00Z__pid29540
Poly,201,5.0,0.05,0.5,CONDITIONAL_UOT_D4,131,True,9.60681267129868e-12,False,0.30730483203163467,0.3073048320316347,0.6926951679683654,0.6926951679683654,0.16322162736566564,0.12139409999508644,2026-09-17T03:14:59Z__pid29540
Poly,201,5.0,0.05,0.5,RAW_UOT_PLAN_D4,131,True,9.60681267129868e-12,False,0.30730483203163467,0.3073048320316347,0.6926951679683654,0.6926951679683654,0.16322162736566564,0.12139409999508644,2026-09-17T03:14:59Z__pid29540
Poly,201,5.0,0.1,0.5,CONDITIONAL_UOT_D4,69,True,9.00120647662015e-12,False,0.367223753161508,0.367223753161508,0.6327762468384922,0.6327762468384922,0.21902519192129977,0.10297919999720762,2026-09-17T03:15:00Z__pid29540
Poly,201,5.0,0.1,0.5,RAW_UOT_PLAN_D4,69,True,9.00120647662015e-12,False,0.367223753161508,0.367223753161508,0.6327762468384922,0.6327762468384922,0.21902519192129977,0.10297919999720762,2026-09-17T03:15:00Z__pid29540
Poly,201,5.0,0.2,0.5,CONDITIONAL_UOT_D4,38,True,5.459555791645072e-12,False,0.37962108261964916,0.3796210826196492,0.620378917380351,0.620378917380351,0.32104305416730516,0.11295660000178032,2026-09-17T03:15:01Z__pid29540
Poly,201,5.0,0.2,0.5,RAW_UOT_PLAN_D4,38,True,5.459555791645072e-12,False,0.37962108261964916,0.3796210826196492,0.620378917380351,0.620378917380351,0.32104305416730516,0.11295660000178032,2026-09-17T03:15:01Z__pid29540
Poly,202,5.0,0.01,0.5,CONDITIONAL_UOT_D4,633,True,9.969170176073775e-12,False,0.2246497399174241,0.22464973991742399,0.7753502600825759,0.7753502600825761,0.18073863835611692,0.24167969999689376,2026-09-17T03:15:03Z__pid29540
Poly,202,5.0,0.01,0.5,RAW_UOT_PLAN_D4,633,True,9.969170176073775e-12,False,0.2246497399174241,0.22464973991742399,0.7753502600825759,0.7753502600825761,0.18073863835611692,0.24167969999689376,2026-09-17T03:15:03Z__pid29540
Poly,202,5.0,0.02,0.5,CONDITIONAL_UOT_D4,321,True,9.562284544633938e-12,False,0.2404206882324803,0.2404206882324802,0.7595793117675197,0.7595793117675199,0.17703038976976995,0.15671930000098655,2026-09-17T03:15:03Z__pid29540
Poly,202,5.0,0.02,0.5,RAW_UOT_PLAN_D4,321,True,9.562284544633938e-12,False,0.2404206882324803,0.2404206882324802,0.7595793117675197,0.7595793117675199,0.17703038976976995,0.15671930000098655,2026-09-17T03:15:03Z__pid29540
Poly,202,5.0,0.05,0.5,CONDITIONAL_UOT_D4,131,True,8.965904797524565e-12,False,0.28316053173962136,0.2831605317396212,0.7168394682603788,0.7168394682603789,0.1687220469294944,0.10966909999842755,2026-09-17T03:15:02Z__pid29540
Poly,202,5.0,0.05,0.5,RAW_UOT_PLAN_D4,131,True,8.965904797524565e-12,False,0.28316053173962136,0.2831605317396212,0.7168394682603788,0.7168394682603789,0.1687220469294944,0.10966909999842755,2026-09-17T03:15:02Z__pid29540
Poly,202,5.0,0.1,0.5,CONDITIONAL_UOT_D4,69,True,7.644573234255976e-12,False,0.3285851891588425,0.32858518915884233,0.6714148108411576,0.6714148108411577,0.20831247431637656,0.09645910000108415,2026-09-17T03:15:03Z__pid29540
Poly,202,5.0,0.1,0.5,RAW_UOT_PLAN_D4,69,True,7.644573234255976e-12,False,0.3285851891588425,0.32858518915884233,0.6714148108411576,0.6714148108411577,0.20831247431637656,0.09645910000108415,2026-09-17T03:15:03Z__pid29540
Poly,202,5.0,0.2,0.5,CONDITIONAL_UOT_D4,37,True,9.021246504574385e-12,False,0.3404235130928005,0.34042351309280017,0.6595764869071996,0.6595764869071997,0.286827578659442,0.09716240000125254,2026-09-17T03:15:03Z__pid29540
Poly,202,5.0,0.2,0.5,RAW_UOT_PLAN_D4,37,True,9.021246504574385e-12,False,0.3404235130928005,0.34042351309280017,0.6595764869071996,0.6595764869071997,0.286827578659442,0.09716240000125254,2026-09-17T03:15:03Z__pid29540
Poly,203,5.0,0.01,0.5,CONDITIONAL_UOT_D4,631,True,9.622182490360066e-12,False,0.22495594838037825,0.2249559483803783,0.7750440516196219,0.7750440516196219,0.18075197648374122,0.25905550000607036,2026-09-17T03:15:06Z__pid29540
Poly,203,5.0,0.01,0.5,RAW_UOT_PLAN_D4,631,True,9.622182490360066e-12,False,0.22495594838037825,0.2249559483803783,0.7750440516196219,0.7750440516196219,0.18075197648374122,0.25905550000607036,2026-09-17T03:15:06Z__pid29540
Poly,203,5.0,0.02,0.5,CONDITIONAL_UOT_D4,321,True,9.795259201458876e-12,False,0.24103437539083422,0.2410343753908341,0.7589656246091661,0.7589656246091661,0.17699708852446924,0.17802400000073249,2026-09-17T03:15:06Z__pid29540
Poly,203,5.0,0.02,0.5,RAW_UOT_PLAN_D4,321,True,9.795259201458876e-12,False,0.24103437539083422,0.2410343753908341,0.7589656246091661,0.7589656246091661,0.17699708852446924,0.17802400000073249,2026-09-17T03:15:06Z__pid29540
Poly,203,5.0,0.05,0.5,CONDITIONAL_UOT_D4,131,True,9.072920476326776e-12,False,0.28460735993465947,0.2846073599346596,0.7153926400653405,0.7153926400653405,0.16841335747454778,0.14776759999949718,2026-09-17T03:15:05Z__pid29540
Poly,203,5.0,0.05,0.5,RAW_UOT_PLAN_D4,131,True,9.072920476326776e-12,False,0.28460735993465947,0.2846073599346596,0.7153926400653405,0.7153926400653405,0.16841335747454778,0.14776759999949718,2026-09-17T03:15:05Z__pid29540
Poly,203,5.0,0.1,0.5,CONDITIONAL_UOT_D4,69,True,7.728740027889895e-12,False,0.33118601044792784,0.3311860104479279,0.6688139895520723,0.6688139895520723,0.20873898320376763,0.09623080000164919,2026-09-17T03:15:06Z__pid29540
Poly,203,5.0,0.1,0.5,RAW_UOT_PLAN_D4,69,True,7.728740027889895e-12,False,0.33118601044792784,0.3311860104479279,0.6688139895520723,0.6688139895520723,0.20873898320376763,0.09623080000164919,2026-09-17T03:15:06Z__pid29540
Poly,203,5.0,0.2,0.5,CONDITIONAL_UOT_D4,37,True,9.116486720514096e-12,False,0.34306711007243185,0.3430671100724318,0.656932889927568,0.656932889927568,0.289110417372161,0.07432079999853158,2026-09-17T03:15:06Z__pid29540
Poly,203,5.0,0.2,0.5,RAW_UOT_PLAN_D4,37,True,9.116486720514096e-12,False,0.34306711007243185,0.3430671100724318,0.656932889927568,0.656932889927568,0.289110417372161,0.07432079999853158,2026-09-17T03:15:06Z__pid29540
Poly,204,5.0,0.01,0.5,CONDITIONAL_UOT_D4,630,True,9.78016498731017e-12,False,0.22491997201037986,0.22491997201038,0.7750800279896203,0.7750800279896203,0.1824980315984237,0.2559958000056213,2026-09-17T03:15:09Z__pid29540
Poly,204,5.0,0.01,0.5,RAW_UOT_PLAN_D4,630,True,9.78016498731017e-12,False,0.22491997201037986,0.22491997201038,0.7750800279896203,0.7750800279896203,0.1824980315984237,0.2559958000056213,2026-09-17T03:15:09Z__pid29540
Poly,204,5.0,0.02,0.5,CONDITIONAL_UOT_D4,321,True,9.42349635132112e-12,False,0.2392513292132004,0.23925132921320053,0.7607486707867996,0.7607486707867996,0.17910666300568837,0.16602310000598663,2026-09-17T03:15:09Z__pid29540
Poly,204,5.0,0.02,0.5,RAW_UOT_PLAN_D4,321,True,9.42349635132112e-12,False,0.2392513292132004,0.23925132921320053,0.7607486707867996,0.7607486707867996,0.17910666300568837,0.16602310000598663,2026-09-17T03:15:09Z__pid29540
Poly,204,5.0,0.05,0.5,CONDITIONAL_UOT_D4,131,True,8.697524137336503e-12,False,0.27821664957423253,0.2782166495742328,0.7217833504257675,0.7217833504257675,0.17140158967757926,0.1552021000024979,2026-09-17T03:15:08Z__pid29540
Poly,204,5.0,0.05,0.5,RAW_UOT_PLAN_D4,131,True,8.697524137336503e-12,False,0.27821664957423253,0.2782166495742328,0.7217833504257675,0.7217833504257675,0.17140158967757926,0.1552021000024979,2026-09-17T03:15:08Z__pid29540
Poly,204,5.0,0.1,0.5,CONDITIONAL_UOT_D4,69,True,7.405869489129143e-12,False,0.32040431707694206,0.3204043170769423,0.6795956829230582,0.6795956829230582,0.20578404312629253,0.08028770000237273,2026-09-17T03:15:09Z__pid29540
Poly,204,5.0,0.1,0.5,RAW_UOT_PLAN_D4,69,True,7.405869489129143e-12,False,0.32040431707694206,0.3204043170769423,0.6795956829230582,0.6795956829230582,0.20578404312629253,0.08028770000237273,2026-09-17T03:15:09Z__pid29540
Poly,204,5.0,0.2,0.5,CONDITIONAL_UOT_D4,37,True,8.889178895030328e-12,False,0.3341067654682278,0.3341067654682279,0.6658932345317722,0.6658932345317722,0.27776532646460117,0.09793299999728333,2026-09-17T03:15:09Z__pid29540
Poly,204,5.0,0.2,0.5,RAW_UOT_PLAN_D4,37,True,8.889178895030328e-12,False,0.3341067654682278,0.3341067654682279,0.6658932345317722,0.6658932345317722,0.27776532646460117,0.09793299999728333,2026-09-17T03:15:09Z__pid29540
Poly,205,5.0,0.01,0.5,CONDITIONAL_UOT_D4,644,True,9.759962682433868e-12,False,0.2262555574555854,0.22625555745558548,0.7737444425444145,0.7737444425444145,0.18165521281860464,0.2831538000027649,2026-09-17T03:15:12Z__pid29540
Poly,205,5.0,0.01,0.5,RAW_UOT_PLAN_D4,644,True,9.759962682433868e-12,False,0.2262555574555854,0.22625555745558548,0.7737444425444145,0.7737444425444145,0.18165521281860464,0.2831538000027649,2026-09-17T03:15:12Z__pid29540
Poly,205,5.0,0.02,0.5,CONDITIONAL_UOT_D4,321,True,9.691498710197024e-12,False,0.24207748517957794,0.24207748517957778,0.757922514820422,0.757922514820422,0.17790322755798613,0.2155685999969137,2026-09-17T03:15:12Z__pid29540
Poly,205,5.0,0.02,0.5,RAW_UOT_PLAN_D4,321,True,9.691498710197024e-12,False,0.24207748517957794,0.24207748517957778,0.757922514820422,0.757922514820422,0.17790322755798613,0.2155685999969137,2026-09-17T03:15:12Z__pid29540
Poly,205,5.0,0.05,0.5,CONDITIONAL_UOT_D4,131,True,8.836240353061988e-12,False,0.2848238051807682,0.2848238051807683,0.7151761948192318,0.7151761948192318,0.1701251504715596,0.13501260000339244,2026-09-17T03:15:11Z__pid29540
Poly,205,5.0,0.05,0.5,RAW_UOT_PLAN_D4,131,True,8.836240353061988e-12,False,0.2848238051807682,0.2848238051807683,0.7151761948192318,0.7151761948192318,0.1701251504715596,0.13501260000339244,2026-09-17T03:15:11Z__pid29540
Poly,205,5.0,0.1,0.5,CONDITIONAL_UOT_D4,69,True,7.703145753148474e-12,False,0.33026597760396387,0.33026597760396376,0.6697340223960362,0.6697340223960362,0.20862819505307661,0.13003340000432217,2026-09-17T03:15:12Z__pid29540
Poly,205,5.0,0.1,0.5,RAW_UOT_PLAN_D4,69,True,7.703145753148474e-12,False,0.33026597760396387,0.33026597760396376,0.6697340223960362,0.6697340223960362,0.20862819505307661,0.13003340000432217,2026-09-17T03:15:12Z__pid29540
Poly,205,5.0,0.2,0.5,CONDITIONAL_UOT_D4,37,True,9.127371356177444e-12,False,0.34269422683689826,0.342694226836898,0.6573057731631019,0.6573057731631019,0.28782909463054807,0.06452590000117198,2026-09-17T03:15:12Z__pid29540
Poly,205,5.0,0.2,0.5,RAW_UOT_PLAN_D4,37,True,9.127371356177444e-12,False,0.34269422683689826,0.342694226836898,0.6573057731631019,0.6573057731631019,0.28782909463054807,0.06452590000117198,2026-09-17T03:15:12Z__pid29540
